data_atendimento;design_de_sobrancelhas;design_coloracao;design_coloracao_buco;buco;brown_lamination;micropigmentacao;extensao_de_cilios;lash_lifting;limpeza_de_pele;microagulhamento;peeling_quimico;massagem_relaxante;pacote_massagem_5;drenagem_linfatica;striort;qtde_clientes;faturamento
20/11/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/11/2019;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;110
22/11/2019;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;4;340
23/11/2019;1;0;1;1;0;0;1;0;2;0;0;0;0;0;0;3;350
24/11/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/11/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/11/2019;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;300
27/11/2019;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;280
28/11/2019;0;1;0;0;0;0;1;0;1;0;0;0,5;0;0;0;3;260
29/11/2019;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;50
30/11/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/12/2019;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;310
03/12/2019;0;0;11;0;0;0;0;0;1;0;0;1;0;0;0;12;710
04/12/2019;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;5;310
05/12/2019;0;0;0;0;0;0;1;0;0;0;0;0,5;0;0;0;2;140
06/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/12/2019;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3;240
08/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/12/2019;2;0;6;2;0;0;0;0;2;0;0;0,5;0;0;0;10;580
11/12/2019;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;1;40
12/12/2019;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;160
13/12/2019;3;0;0;2;0;0;0;0;5;0;0;0;0;0;0;10;510
14/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;250
15/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/12/2019;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;3;740
17/12/2019;0;0;14;0;0;0;0;0;1;0;0;0,5;0;0;0;15;820
18/12/2019;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;3;230
19/12/2019;1;1;4;1;0;0;0;0;1;0;0;0;0;0;0;7;360
20/12/2019;3;0;1;2;0;0;1;0;0,5;0;0;0;0;0;0;6;300
21/12/2019;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;360
22/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/12/2019;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;60
24/12/2019;1;0;14;1;0;0;0;0;1;0;0;0;0;0;0;16;820
25/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/12/2019;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3;480
27/12/2019;4;3;1;2;0;0;1;0;1;0;0;0;0;0;0;11;490
28/12/2019;3;0;0;3;0;0;0;0;0;0;0;0,5;0;0;0;4;160
29/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/12/2019;1;1;2;0;0;0;1;0;1;0;0;0;0;0;0;4;350
31/12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/01/2020;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;240
04/01/2020;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;4;260
05/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/01/2020;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;6;380
08/01/2020;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;150
09/01/2020;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;3;550
10/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/01/2020;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;4;290
12/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/01/2020;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;130
14/01/2020;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;500
15/01/2020;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;3;260
16/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;125
18/01/2020;3;0;1;3;0;0;0;0;1;0;0;0;0;0,5;0;5;290
19/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/01/2020;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;2;210
21/01/2020;0;0;11;0;0;0;0;0;2;0;0;1;0;0;0;13;790
22/01/2020;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;160
23/01/2020;2;0;3;2;0;0;0;0;2;0;0;0;0;0;0;5;390
24/01/2020;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;170
25/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/01/2020;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;3;430
28/01/2020;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;6;380
29/01/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/01/2020;2;0;0;2;0;1;0;0;0,5;0;0;0,5;0;0;0;5;610
31/01/2020;3;1;1;0;0;0;0;0;2,5;0;0;0;0;0;0;7;380
01/02/2020;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;610
02/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;250
04/02/2020;0;0;19;0;0;0;0;0;1;0;0;0,5;0;0;0;19;1070
05/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/02/2020;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;480
07/02/2020;3;0;1;1;0;0;0;0;2;0;0;0;0;0;0;5;310
08/02/2020;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;4;600
09/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/02/2020;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;160
11/02/2020;0;0;11;0;0;0;0;0;0;0;0;0,5;0;0;0;11;590
12/02/2020;1;0;1;1;0;0;2;0;2;0;0;0;0;0;0;4;450
13/02/2020;1;0;0;0;0;0;0;0;0;0;0;0,5;1;0;0;2;320
14/02/2020;0;1;0;0;0;0;0;0;0;1;0;0;0,5;0,3;0;4;439
15/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/02/2020;3;0;0;3;0;0;0;0;0;0;0;0;1;0;0;4;370
18/02/2020;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7;350
19/02/2020;1;0;0;0;0;0;0;0;1;0;0;0,5;0;0;0;2;150
20/02/2020;4;0;0;1;0;1;1;0;2;0;0;0;1;0;0;9;1090
21/02/2020;2;0;0;1;0;0;0;0;3;0;0;0;1;0;0;6;560
22/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/02/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/02/2020;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;80
28/02/2020;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;2;600
29/02/2020;0;2;0;0;0;0;0;0;0;1;0;0,5;1;0;0;5;620
01/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/03/2020;1;0;9;0;0;0;0;0;0,5;0;0;0;0;0;0;9;520
04/03/2020;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;4;250
05/03/2020;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;1;40
06/03/2020;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;3;310
07/03/2020;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;330
08/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/03/2020;2;1;1;1;0;0;0;0;1;0;1;0;0;0;0;5;390
10/03/2020;0;0;9;0;0;0;0;0;1,5;0;0;0;0;0;0;11;570
11/03/2020;1;0;0;1;0;0;0;0;0;0;0;0,5;0;0;0;2;80
12/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/03/2020;2;0;2;2;0;0;0;0;3;0;0;0;0;0;0;5;420
14/03/2020;0;0;0;0;0;0;0;0;1;0;0;1;0,5;0;0;2;285
15/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/03/2020;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;80
17/03/2020;0;0;15;0;0;0;0;0;0;0;0;0;2;0;0;17;1250
18/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/03/2020;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;430
20/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/04/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/05/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/06/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/07/2020;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;70
09/07/2020;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;330
10/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/07/2020;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;100
16/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/07/2020;1;0;1;2;0;0;0;0;3;0;0;0;0;0;0;0;340
18/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/07/2020;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;50
24/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/07/2020;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;90
29/07/2020;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;110
30/07/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/07/2020;3;0;1;3;0;0;0;0;1;0;0;0;0;0;0;4;250
01/08/2020;1;0;0;0;0;1;0;1;1;0;0;1,5;0;0;0;1;760
02/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/08/2020;1;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;1;70
04/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2020;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;4;240
11/08/2020;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;4;410
12/08/2020;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2;130
13/08/2020;1;2;1;0;0;0,25;0;0;3;0;0;0;0;0;0;7;512,5
14/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/08/2020;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100
19/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/08/2020;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;3;160
22/08/2020;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2;370
23/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/08/2020;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40
25/08/2020;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;340
26/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/08/2020;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;150
28/08/2020;0;1;1;0;0;0;0;0;0;1;0;1,5;0;0;0;4;460
29/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/08/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2020;0;0;0;0;0;0;0;0;0;0;0;1;0,7;0;0;2;255
02/09/2020;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;3;140
03/09/2020;3;1;0;2;0;0;0;0;0;0;0;0;1;0;0;3;400
04/09/2020;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2;170
05/09/2020;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;320
06/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/09/2020;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;2;160
08/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/09/2020;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;4;210
10/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/09/2020;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;4;250
12/09/2020;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;4;330
13/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/09/2020;3;0;0;2;0;0;0;0;2;0;0;0;0;0;1;3;420
15/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/09/2020;1;0;1;1;0;0;0;1;0;0;1;0;0,5;0;0;3;445
17/09/2020;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;3;630
18/09/2020;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;120
19/09/2020;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;4;330
20/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/09/2020;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;3;380
22/09/2020;2;1;0;1;0;0;0;0;1;0;0;0;0;0;0;3;190
23/09/2020;2;1;0;0;0;0;0;0;2;0;0;0;1;0;0;5;510
24/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/09/2020;1;0;1;1;0;0;0;1;2;0;0;0;1;0;0;4;580
27/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2020;3;0;1;0;0;0;0;2;0;0;0;0;0;0;0;4;300
29/09/2020;3;1;1;1;0;0;0;1;1;0;0;0;0;0;0;5;350
30/09/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2020;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;130
02/10/2020;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;3;250
03/10/2020;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;190
04/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/10/2020;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;150
06/10/2020;1;0;1;1;0;0;0;0;1;0;0;1,5;0;0;0;3;290
07/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/10/2020;3;1;1;0;0;0;0;0;0;0;0;1,5;0;0;0;4;300
09/10/2020;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;4;340
10/10/2020;2;2;0;2;0;0;0;0;0;0;0;1,5;1;0;0;5;530
11/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/10/2020;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;3;410
14/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/10/2020;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;6;290
16/10/2020;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;3;200
17/10/2020;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;230
18/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/10/2020;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;4;320
20/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
